,density,Run,AgentId,Posição,height,width,air_humidity,wind_force
29851,0.85,4,"(20, 45)","(20, 45)",100,100,0.8,0.15
29850,0.85,4,"(20, 43)","(20, 43)",100,100,0.8,0.15
29849,0.85,4,"(20, 42)","(20, 42)",100,100,0.8,0.15
29848,0.85,4,"(20, 41)","(20, 41)",100,100,0.8,0.15
29847,0.85,4,"(20, 40)","(20, 40)",100,100,0.8,0.15
29846,0.85,4,"(20, 39)","(20, 39)",100,100,0.8,0.15
29845,0.85,4,"(20, 37)","(20, 37)",100,100,0.8,0.15
29844,0.85,4,"(20, 36)","(20, 36)",100,100,0.8,0.15
29843,0.85,4,"(20, 35)","(20, 35)",100,100,0.8,0.15
29842,0.85,4,"(20, 34)","(20, 34)",100,100,0.8,0.15
29841,0.85,4,"(20, 33)","(20, 33)",100,100,0.8,0.15
29840,0.85,4,"(20, 31)","(20, 31)",100,100,0.8,0.15
29839,0.85,4,"(20, 30)","(20, 30)",100,100,0.8,0.15
29838,0.85,4,"(20, 29)","(20, 29)",100,100,0.8,0.15
29837,0.85,4,"(20, 28)","(20, 28)",100,100,0.8,0.15
29836,0.85,4,"(20, 27)","(20, 27)",100,100,0.8,0.15
29835,0.85,4,"(20, 26)","(20, 26)",100,100,0.8,0.15
29834,0.85,4,"(20, 25)","(20, 25)",100,100,0.8,0.15
29833,0.85,4,"(20, 24)","(20, 24)",100,100,0.8,0.15
29832,0.85,4,"(20, 22)","(20, 22)",100,100,0.8,0.15
29831,0.85,4,"(20, 21)","(20, 21)",100,100,0.8,0.15
29830,0.85,4,"(20, 20)","(20, 20)",100,100,0.8,0.15
29829,0.85,4,"(20, 19)","(20, 19)",100,100,0.8,0.15
29828,0.85,4,"(20, 18)","(20, 18)",100,100,0.8,0.15
29857,0.85,4,"(20, 52)","(20, 52)",100,100,0.8,0.15
29858,0.85,4,"(20, 53)","(20, 53)",100,100,0.8,0.15
29859,0.85,4,"(20, 54)","(20, 54)",100,100,0.8,0.15
29860,0.85,4,"(20, 55)","(20, 55)",100,100,0.8,0.15
29890,0.85,4,"(20, 91)","(20, 91)",100,100,0.8,0.15
29889,0.85,4,"(20, 90)","(20, 90)",100,100,0.8,0.15
29888,0.85,4,"(20, 89)","(20, 89)",100,100,0.8,0.15
29887,0.85,4,"(20, 88)","(20, 88)",100,100,0.8,0.15
29886,0.85,4,"(20, 87)","(20, 87)",100,100,0.8,0.15
29885,0.85,4,"(20, 85)","(20, 85)",100,100,0.8,0.15
29884,0.85,4,"(20, 84)","(20, 84)",100,100,0.8,0.15
29883,0.85,4,"(20, 83)","(20, 83)",100,100,0.8,0.15
29882,0.85,4,"(20, 82)","(20, 82)",100,100,0.8,0.15
29881,0.85,4,"(20, 81)","(20, 81)",100,100,0.8,0.15
29880,0.85,4,"(20, 80)","(20, 80)",100,100,0.8,0.15
29879,0.85,4,"(20, 79)","(20, 79)",100,100,0.8,0.15
29878,0.85,4,"(20, 78)","(20, 78)",100,100,0.8,0.15
29877,0.85,4,"(20, 74)","(20, 74)",100,100,0.8,0.15
29892,0.85,4,"(20, 93)","(20, 93)",100,100,0.8,0.15
29876,0.85,4,"(20, 73)","(20, 73)",100,100,0.8,0.15
29874,0.85,4,"(20, 70)","(20, 70)",100,100,0.8,0.15
29873,0.85,4,"(20, 69)","(20, 69)",100,100,0.8,0.15
29872,0.85,4,"(20, 68)","(20, 68)",100,100,0.8,0.15
29871,0.85,4,"(20, 67)","(20, 67)",100,100,0.8,0.15
29870,0.85,4,"(20, 66)","(20, 66)",100,100,0.8,0.15
29869,0.85,4,"(20, 65)","(20, 65)",100,100,0.8,0.15
29868,0.85,4,"(20, 64)","(20, 64)",100,100,0.8,0.15
29867,0.85,4,"(20, 62)","(20, 62)",100,100,0.8,0.15
29866,0.85,4,"(20, 61)","(20, 61)",100,100,0.8,0.15
29865,0.85,4,"(20, 60)","(20, 60)",100,100,0.8,0.15
29864,0.85,4,"(20, 59)","(20, 59)",100,100,0.8,0.15
29863,0.85,4,"(20, 58)","(20, 58)",100,100,0.8,0.15
29862,0.85,4,"(20, 57)","(20, 57)",100,100,0.8,0.15
29861,0.85,4,"(20, 56)","(20, 56)",100,100,0.8,0.15
29875,0.85,4,"(20, 71)","(20, 71)",100,100,0.8,0.15
29160,0.85,4,"(12, 45)","(12, 45)",100,100,0.8,0.15
29159,0.85,4,"(12, 44)","(12, 44)",100,100,0.8,0.15
29158,0.85,4,"(12, 42)","(12, 42)",100,100,0.8,0.15
28456,0.85,4,"(4, 30)","(4, 30)",100,100,0.8,0.15
28455,0.85,4,"(4, 29)","(4, 29)",100,100,0.8,0.15
28454,0.85,4,"(4, 28)","(4, 28)",100,100,0.8,0.15
28453,0.85,4,"(4, 26)","(4, 26)",100,100,0.8,0.15
28452,0.85,4,"(4, 25)","(4, 25)",100,100,0.8,0.15
28451,0.85,4,"(4, 24)","(4, 24)",100,100,0.8,0.15
28450,0.85,4,"(4, 23)","(4, 23)",100,100,0.8,0.15
28449,0.85,4,"(4, 22)","(4, 22)",100,100,0.8,0.15
28448,0.85,4,"(4, 20)","(4, 20)",100,100,0.8,0.15
28447,0.85,4,"(4, 19)","(4, 19)",100,100,0.8,0.15
28446,0.85,4,"(4, 18)","(4, 18)",100,100,0.8,0.15
28445,0.85,4,"(4, 17)","(4, 17)",100,100,0.8,0.15
28444,0.85,4,"(4, 16)","(4, 16)",100,100,0.8,0.15
28443,0.85,4,"(4, 15)","(4, 15)",100,100,0.8,0.15
28442,0.85,4,"(4, 14)","(4, 14)",100,100,0.8,0.15
28441,0.85,4,"(4, 12)","(4, 12)",100,100,0.8,0.15
28440,0.85,4,"(4, 11)","(4, 11)",100,100,0.8,0.15
28439,0.85,4,"(4, 10)","(4, 10)",100,100,0.8,0.15
28438,0.85,4,"(4, 9)","(4, 9)",100,100,0.8,0.15
28437,0.85,4,"(4, 8)","(4, 8)",100,100,0.8,0.15
28436,0.85,4,"(4, 7)","(4, 7)",100,100,0.8,0.15
28435,0.85,4,"(4, 6)","(4, 6)",100,100,0.8,0.15
28434,0.85,4,"(4, 4)","(4, 4)",100,100,0.8,0.15
28433,0.85,4,"(4, 3)","(4, 3)",100,100,0.8,0.15
28432,0.85,4,"(4, 0)","(4, 0)",100,100,0.8,0.15
28431,0.85,4,"(3, 99)","(3, 99)",100,100,0.8,0.15
28430,0.85,4,"(3, 98)","(3, 98)",100,100,0.8,0.15
28429,0.85,4,"(3, 97)","(3, 97)",100,100,0.8,0.15
28428,0.85,4,"(3, 96)","(3, 96)",100,100,0.8,0.15
28457,0.85,4,"(4, 32)","(4, 32)",100,100,0.8,0.15
28427,0.85,4,"(3, 95)","(3, 95)",100,100,0.8,0.15
28458,0.85,4,"(4, 33)","(4, 33)",100,100,0.8,0.15
28460,0.85,4,"(4, 35)","(4, 35)",100,100,0.8,0.15
28489,0.85,4,"(4, 70)","(4, 70)",100,100,0.8,0.15
28488,0.85,4,"(4, 69)","(4, 69)",100,100,0.8,0.15
28487,0.85,4,"(4, 68)","(4, 68)",100,100,0.8,0.15
28486,0.85,4,"(4, 67)","(4, 67)",100,100,0.8,0.15
28485,0.85,4,"(4, 66)","(4, 66)",100,100,0.8,0.15
28484,0.85,4,"(4, 65)","(4, 65)",100,100,0.8,0.15
28483,0.85,4,"(4, 63)","(4, 63)",100,100,0.8,0.15
28482,0.85,4,"(4, 62)","(4, 62)",100,100,0.8,0.15
28481,0.85,4,"(4, 61)","(4, 61)",100,100,0.8,0.15
28480,0.85,4,"(4, 60)","(4, 60)",100,100,0.8,0.15
28479,0.85,4,"(4, 59)","(4, 59)",100,100,0.8,0.15
28478,0.85,4,"(4, 58)","(4, 58)",100,100,0.8,0.15
28477,0.85,4,"(4, 57)","(4, 57)",100,100,0.8,0.15
28476,0.85,4,"(4, 56)","(4, 56)",100,100,0.8,0.15
28475,0.85,4,"(4, 55)","(4, 55)",100,100,0.8,0.15
28474,0.85,4,"(4, 54)","(4, 54)",100,100,0.8,0.15
28473,0.85,4,"(4, 52)","(4, 52)",100,100,0.8,0.15
28472,0.85,4,"(4, 51)","(4, 51)",100,100,0.8,0.15
28471,0.85,4,"(4, 50)","(4, 50)",100,100,0.8,0.15
28470,0.85,4,"(4, 49)","(4, 49)",100,100,0.8,0.15
28469,0.85,4,"(4, 48)","(4, 48)",100,100,0.8,0.15
28468,0.85,4,"(4, 47)","(4, 47)",100,100,0.8,0.15
28467,0.85,4,"(4, 46)","(4, 46)",100,100,0.8,0.15
28466,0.85,4,"(4, 45)","(4, 45)",100,100,0.8,0.15
28465,0.85,4,"(4, 44)","(4, 44)",100,100,0.8,0.15
28464,0.85,4,"(4, 43)","(4, 43)",100,100,0.8,0.15
28463,0.85,4,"(4, 39)","(4, 39)",100,100,0.8,0.15
28462,0.85,4,"(4, 37)","(4, 37)",100,100,0.8,0.15
28461,0.85,4,"(4, 36)","(4, 36)",100,100,0.8,0.15
28459,0.85,4,"(4, 34)","(4, 34)",100,100,0.8,0.15
28426,0.85,4,"(3, 93)","(3, 93)",100,100,0.8,0.15
28425,0.85,4,"(3, 92)","(3, 92)",100,100,0.8,0.15
28424,0.85,4,"(3, 91)","(3, 91)",100,100,0.8,0.15
28389,0.85,4,"(3, 53)","(3, 53)",100,100,0.8,0.15
28388,0.85,4,"(3, 52)","(3, 52)",100,100,0.8,0.15
28387,0.85,4,"(3, 50)","(3, 50)",100,100,0.8,0.15
28386,0.85,4,"(3, 49)","(3, 49)",100,100,0.8,0.15
28385,0.85,4,"(3, 48)","(3, 48)",100,100,0.8,0.15
28384,0.85,4,"(3, 46)","(3, 46)",100,100,0.8,0.15
28383,0.85,4,"(3, 45)","(3, 45)",100,100,0.8,0.15
28382,0.85,4,"(3, 43)","(3, 43)",100,100,0.8,0.15
28381,0.85,4,"(3, 42)","(3, 42)",100,100,0.8,0.15
28380,0.85,4,"(3, 40)","(3, 40)",100,100,0.8,0.15
28379,0.85,4,"(3, 39)","(3, 39)",100,100,0.8,0.15
28378,0.85,4,"(3, 38)","(3, 38)",100,100,0.8,0.15
28377,0.85,4,"(3, 37)","(3, 37)",100,100,0.8,0.15
28376,0.85,4,"(3, 36)","(3, 36)",100,100,0.8,0.15
28375,0.85,4,"(3, 35)","(3, 35)",100,100,0.8,0.15
28374,0.85,4,"(3, 33)","(3, 33)",100,100,0.8,0.15
28373,0.85,4,"(3, 32)","(3, 32)",100,100,0.8,0.15
28372,0.85,4,"(3, 31)","(3, 31)",100,100,0.8,0.15
28371,0.85,4,"(3, 29)","(3, 29)",100,100,0.8,0.15
28370,0.85,4,"(3, 26)","(3, 26)",100,100,0.8,0.15
28369,0.85,4,"(3, 25)","(3, 25)",100,100,0.8,0.15
28368,0.85,4,"(3, 23)","(3, 23)",100,100,0.8,0.15
28367,0.85,4,"(3, 22)","(3, 22)",100,100,0.8,0.15
28366,0.85,4,"(3, 21)","(3, 21)",100,100,0.8,0.15
28365,0.85,4,"(3, 20)","(3, 20)",100,100,0.8,0.15
28364,0.85,4,"(3, 19)","(3, 19)",100,100,0.8,0.15
28363,0.85,4,"(3, 18)","(3, 18)",100,100,0.8,0.15
28362,0.85,4,"(3, 17)","(3, 17)",100,100,0.8,0.15
28361,0.85,4,"(3, 16)","(3, 16)",100,100,0.8,0.15
28390,0.85,4,"(3, 54)","(3, 54)",100,100,0.8,0.15
28391,0.85,4,"(3, 55)","(3, 55)",100,100,0.8,0.15
28392,0.85,4,"(3, 56)","(3, 56)",100,100,0.8,0.15
28393,0.85,4,"(3, 57)","(3, 57)",100,100,0.8,0.15
28423,0.85,4,"(3, 90)","(3, 90)",100,100,0.8,0.15
28422,0.85,4,"(3, 89)","(3, 89)",100,100,0.8,0.15
28421,0.85,4,"(3, 88)","(3, 88)",100,100,0.8,0.15
28420,0.85,4,"(3, 87)","(3, 87)",100,100,0.8,0.15
28419,0.85,4,"(3, 86)","(3, 86)",100,100,0.8,0.15
28418,0.85,4,"(3, 85)","(3, 85)",100,100,0.8,0.15
28417,0.85,4,"(3, 84)","(3, 84)",100,100,0.8,0.15
28416,0.85,4,"(3, 82)","(3, 82)",100,100,0.8,0.15
28415,0.85,4,"(3, 81)","(3, 81)",100,100,0.8,0.15
28414,0.85,4,"(3, 80)","(3, 80)",100,100,0.8,0.15
28413,0.85,4,"(3, 79)","(3, 79)",100,100,0.8,0.15
28412,0.85,4,"(3, 77)","(3, 77)",100,100,0.8,0.15
28411,0.85,4,"(3, 76)","(3, 76)",100,100,0.8,0.15
28410,0.85,4,"(3, 75)","(3, 75)",100,100,0.8,0.15
28490,0.85,4,"(4, 72)","(4, 72)",100,100,0.8,0.15
28409,0.85,4,"(3, 74)","(3, 74)",100,100,0.8,0.15
28407,0.85,4,"(3, 72)","(3, 72)",100,100,0.8,0.15
28406,0.85,4,"(3, 71)","(3, 71)",100,100,0.8,0.15
28405,0.85,4,"(3, 70)","(3, 70)",100,100,0.8,0.15
28404,0.85,4,"(3, 69)","(3, 69)",100,100,0.8,0.15
28403,0.85,4,"(3, 68)","(3, 68)",100,100,0.8,0.15
28402,0.85,4,"(3, 67)","(3, 67)",100,100,0.8,0.15
28401,0.85,4,"(3, 66)","(3, 66)",100,100,0.8,0.15
28400,0.85,4,"(3, 65)","(3, 65)",100,100,0.8,0.15
28399,0.85,4,"(3, 64)","(3, 64)",100,100,0.8,0.15
28398,0.85,4,"(3, 63)","(3, 63)",100,100,0.8,0.15
28397,0.85,4,"(3, 62)","(3, 62)",100,100,0.8,0.15
28396,0.85,4,"(3, 61)","(3, 61)",100,100,0.8,0.15
28395,0.85,4,"(3, 59)","(3, 59)",100,100,0.8,0.15
28394,0.85,4,"(3, 58)","(3, 58)",100,100,0.8,0.15
28408,0.85,4,"(3, 73)","(3, 73)",100,100,0.8,0.15
28491,0.85,4,"(4, 73)","(4, 73)",100,100,0.8,0.15
28492,0.85,4,"(4, 74)","(4, 74)",100,100,0.8,0.15
28493,0.85,4,"(4, 75)","(4, 75)",100,100,0.8,0.15
28589,0.85,4,"(5, 89)","(5, 89)",100,100,0.8,0.15
28588,0.85,4,"(5, 88)","(5, 88)",100,100,0.8,0.15
28587,0.85,4,"(5, 87)","(5, 87)",100,100,0.8,0.15
28586,0.85,4,"(5, 86)","(5, 86)",100,100,0.8,0.15
28585,0.85,4,"(5, 85)","(5, 85)",100,100,0.8,0.15
28584,0.85,4,"(5, 84)","(5, 84)",100,100,0.8,0.15
28583,0.85,4,"(5, 82)","(5, 82)",100,100,0.8,0.15
28582,0.85,4,"(5, 81)","(5, 81)",100,100,0.8,0.15
28581,0.85,4,"(5, 80)","(5, 80)",100,100,0.8,0.15
28580,0.85,4,"(5, 79)","(5, 79)",100,100,0.8,0.15
28579,0.85,4,"(5, 78)","(5, 78)",100,100,0.8,0.15
28578,0.85,4,"(5, 75)","(5, 75)",100,100,0.8,0.15
28577,0.85,4,"(5, 74)","(5, 74)",100,100,0.8,0.15
28576,0.85,4,"(5, 73)","(5, 73)",100,100,0.8,0.15
28575,0.85,4,"(5, 72)","(5, 72)",100,100,0.8,0.15
28574,0.85,4,"(5, 71)","(5, 71)",100,100,0.8,0.15
28573,0.85,4,"(5, 70)","(5, 70)",100,100,0.8,0.15
28572,0.85,4,"(5, 69)","(5, 69)",100,100,0.8,0.15
28571,0.85,4,"(5, 68)","(5, 68)",100,100,0.8,0.15
28570,0.85,4,"(5, 67)","(5, 67)",100,100,0.8,0.15
28569,0.85,4,"(5, 66)","(5, 66)",100,100,0.8,0.15
28568,0.85,4,"(5, 65)","(5, 65)",100,100,0.8,0.15
28567,0.85,4,"(5, 64)","(5, 64)",100,100,0.8,0.15
28566,0.85,4,"(5, 63)","(5, 63)",100,100,0.8,0.15
28565,0.85,4,"(5, 62)","(5, 62)",100,100,0.8,0.15
28564,0.85,4,"(5, 61)","(5, 61)",100,100,0.8,0.15
28563,0.85,4,"(5, 60)","(5, 60)",100,100,0.8,0.15
28562,0.85,4,"(5, 59)","(5, 59)",100,100,0.8,0.15
28561,0.85,4,"(5, 58)","(5, 58)",100,100,0.8,0.15
28590,0.85,4,"(5, 90)","(5, 90)",100,100,0.8,0.15
28591,0.85,4,"(5, 91)","(5, 91)",100,100,0.8,0.15
28592,0.85,4,"(5, 93)","(5, 93)",100,100,0.8,0.15
28593,0.85,4,"(5, 94)","(5, 94)",100,100,0.8,0.15
28623,0.85,4,"(6, 29)","(6, 29)",100,100,0.8,0.15
28622,0.85,4,"(6, 27)","(6, 27)",100,100,0.8,0.15
28621,0.85,4,"(6, 26)","(6, 26)",100,100,0.8,0.15
28620,0.85,4,"(6, 25)","(6, 25)",100,100,0.8,0.15
28619,0.85,4,"(6, 24)","(6, 24)",100,100,0.8,0.15
28618,0.85,4,"(6, 23)","(6, 23)",100,100,0.8,0.15
28617,0.85,4,"(6, 22)","(6, 22)",100,100,0.8,0.15
28616,0.85,4,"(6, 21)","(6, 21)",100,100,0.8,0.15
28615,0.85,4,"(6, 20)","(6, 20)",100,100,0.8,0.15
28614,0.85,4,"(6, 19)","(6, 19)",100,100,0.8,0.15
28613,0.85,4,"(6, 18)","(6, 18)",100,100,0.8,0.15
28612,0.85,4,"(6, 17)","(6, 17)",100,100,0.8,0.15
28611,0.85,4,"(6, 16)","(6, 16)",100,100,0.8,0.15
28610,0.85,4,"(6, 15)","(6, 15)",100,100,0.8,0.15
28560,0.85,4,"(5, 57)","(5, 57)",100,100,0.8,0.15
28609,0.85,4,"(6, 13)","(6, 13)",100,100,0.8,0.15
28607,0.85,4,"(6, 11)","(6, 11)",100,100,0.8,0.15
28606,0.85,4,"(6, 8)","(6, 8)",100,100,0.8,0.15
28605,0.85,4,"(6, 7)","(6, 7)",100,100,0.8,0.15
28604,0.85,4,"(6, 6)","(6, 6)",100,100,0.8,0.15
28603,0.85,4,"(6, 5)","(6, 5)",100,100,0.8,0.15
28602,0.85,4,"(6, 4)","(6, 4)",100,100,0.8,0.15
28601,0.85,4,"(6, 3)","(6, 3)",100,100,0.8,0.15
28600,0.85,4,"(6, 2)","(6, 2)",100,100,0.8,0.15
28599,0.85,4,"(6, 1)","(6, 1)",100,100,0.8,0.15
28598,0.85,4,"(6, 0)","(6, 0)",100,100,0.8,0.15
28597,0.85,4,"(5, 99)","(5, 99)",100,100,0.8,0.15
28596,0.85,4,"(5, 98)","(5, 98)",100,100,0.8,0.15
28595,0.85,4,"(5, 96)","(5, 96)",100,100,0.8,0.15
28594,0.85,4,"(5, 95)","(5, 95)",100,100,0.8,0.15
28608,0.85,4,"(6, 12)","(6, 12)",100,100,0.8,0.15
28360,0.85,4,"(3, 15)","(3, 15)",100,100,0.8,0.15
28559,0.85,4,"(5, 55)","(5, 55)",100,100,0.8,0.15
28557,0.85,4,"(5, 53)","(5, 53)",100,100,0.8,0.15
28522,0.85,4,"(5, 12)","(5, 12)",100,100,0.8,0.15
28521,0.85,4,"(5, 10)","(5, 10)",100,100,0.8,0.15
28520,0.85,4,"(5, 9)","(5, 9)",100,100,0.8,0.15
28519,0.85,4,"(5, 7)","(5, 7)",100,100,0.8,0.15
28518,0.85,4,"(5, 6)","(5, 6)",100,100,0.8,0.15
28517,0.85,4,"(5, 5)","(5, 5)",100,100,0.8,0.15
28516,0.85,4,"(5, 4)","(5, 4)",100,100,0.8,0.15
28515,0.85,4,"(5, 3)","(5, 3)",100,100,0.8,0.15
28514,0.85,4,"(5, 2)","(5, 2)",100,100,0.8,0.15
28513,0.85,4,"(5, 0)","(5, 0)",100,100,0.8,0.15
28512,0.85,4,"(4, 99)","(4, 99)",100,100,0.8,0.15
28511,0.85,4,"(4, 98)","(4, 98)",100,100,0.8,0.15
28510,0.85,4,"(4, 97)","(4, 97)",100,100,0.8,0.15
28509,0.85,4,"(4, 95)","(4, 95)",100,100,0.8,0.15
28508,0.85,4,"(4, 94)","(4, 94)",100,100,0.8,0.15
28507,0.85,4,"(4, 93)","(4, 93)",100,100,0.8,0.15
28506,0.85,4,"(4, 92)","(4, 92)",100,100,0.8,0.15
28505,0.85,4,"(4, 91)","(4, 91)",100,100,0.8,0.15
28504,0.85,4,"(4, 90)","(4, 90)",100,100,0.8,0.15
28503,0.85,4,"(4, 87)","(4, 87)",100,100,0.8,0.15
28502,0.85,4,"(4, 86)","(4, 86)",100,100,0.8,0.15
28501,0.85,4,"(4, 85)","(4, 85)",100,100,0.8,0.15
28500,0.85,4,"(4, 84)","(4, 84)",100,100,0.8,0.15
28499,0.85,4,"(4, 82)","(4, 82)",100,100,0.8,0.15
28498,0.85,4,"(4, 81)","(4, 81)",100,100,0.8,0.15
28497,0.85,4,"(4, 80)","(4, 80)",100,100,0.8,0.15
28496,0.85,4,"(4, 79)","(4, 79)",100,100,0.8,0.15
28495,0.85,4,"(4, 78)","(4, 78)",100,100,0.8,0.15
28494,0.85,4,"(4, 76)","(4, 76)",100,100,0.8,0.15
28523,0.85,4,"(5, 13)","(5, 13)",100,100,0.8,0.15
28524,0.85,4,"(5, 15)","(5, 15)",100,100,0.8,0.15
28525,0.85,4,"(5, 16)","(5, 16)",100,100,0.8,0.15
28526,0.85,4,"(5, 17)","(5, 17)",100,100,0.8,0.15
28556,0.85,4,"(5, 52)","(5, 52)",100,100,0.8,0.15
28555,0.85,4,"(5, 51)","(5, 51)",100,100,0.8,0.15
28554,0.85,4,"(5, 50)","(5, 50)",100,100,0.8,0.15
28553,0.85,4,"(5, 49)","(5, 49)",100,100,0.8,0.15
28552,0.85,4,"(5, 48)","(5, 48)",100,100,0.8,0.15
28551,0.85,4,"(5, 47)","(5, 47)",100,100,0.8,0.15
28550,0.85,4,"(5, 46)","(5, 46)",100,100,0.8,0.15
28549,0.85,4,"(5, 45)","(5, 45)",100,100,0.8,0.15
28548,0.85,4,"(5, 44)","(5, 44)",100,100,0.8,0.15
28547,0.85,4,"(5, 43)","(5, 43)",100,100,0.8,0.15
28546,0.85,4,"(5, 42)","(5, 42)",100,100,0.8,0.15
28545,0.85,4,"(5, 40)","(5, 40)",100,100,0.8,0.15
28544,0.85,4,"(5, 39)","(5, 39)",100,100,0.8,0.15
28543,0.85,4,"(5, 38)","(5, 38)",100,100,0.8,0.15
28558,0.85,4,"(5, 54)","(5, 54)",100,100,0.8,0.15
28542,0.85,4,"(5, 37)","(5, 37)",100,100,0.8,0.15
28540,0.85,4,"(5, 35)","(5, 35)",100,100,0.8,0.15
28539,0.85,4,"(5, 33)","(5, 33)",100,100,0.8,0.15
28538,0.85,4,"(5, 32)","(5, 32)",100,100,0.8,0.15
28537,0.85,4,"(5, 31)","(5, 31)",100,100,0.8,0.15
28536,0.85,4,"(5, 30)","(5, 30)",100,100,0.8,0.15
28535,0.85,4,"(5, 29)","(5, 29)",100,100,0.8,0.15
28534,0.85,4,"(5, 27)","(5, 27)",100,100,0.8,0.15
28533,0.85,4,"(5, 26)","(5, 26)",100,100,0.8,0.15
28532,0.85,4,"(5, 25)","(5, 25)",100,100,0.8,0.15
28531,0.85,4,"(5, 24)","(5, 24)",100,100,0.8,0.15
28530,0.85,4,"(5, 23)","(5, 23)",100,100,0.8,0.15
28529,0.85,4,"(5, 22)","(5, 22)",100,100,0.8,0.15
28528,0.85,4,"(5, 21)","(5, 21)",100,100,0.8,0.15
28527,0.85,4,"(5, 20)","(5, 20)",100,100,0.8,0.15
28541,0.85,4,"(5, 36)","(5, 36)",100,100,0.8,0.15
28624,0.85,4,"(6, 30)","(6, 30)",100,100,0.8,0.15
28359,0.85,4,"(3, 14)","(3, 14)",100,100,0.8,0.15
28357,0.85,4,"(3, 12)","(3, 12)",100,100,0.8,0.15
28189,0.85,4,"(1, 13)","(1, 13)",100,100,0.8,0.15
28188,0.85,4,"(1, 12)","(1, 12)",100,100,0.8,0.15
28187,0.85,4,"(1, 10)","(1, 10)",100,100,0.8,0.15
28186,0.85,4,"(1, 9)","(1, 9)",100,100,0.8,0.15
28185,0.85,4,"(1, 8)","(1, 8)",100,100,0.8,0.15
28184,0.85,4,"(1, 6)","(1, 6)",100,100,0.8,0.15
28183,0.85,4,"(1, 5)","(1, 5)",100,100,0.8,0.15
28182,0.85,4,"(1, 4)","(1, 4)",100,100,0.8,0.15
28181,0.85,4,"(1, 3)","(1, 3)",100,100,0.8,0.15
28180,0.85,4,"(1, 1)","(1, 1)",100,100,0.8,0.15
28179,0.85,4,"(1, 0)","(1, 0)",100,100,0.8,0.15
28178,0.85,4,"(0, 98)","(0, 98)",100,100,0.8,0.15
28177,0.85,4,"(0, 97)","(0, 97)",100,100,0.8,0.15
28176,0.85,4,"(0, 96)","(0, 96)",100,100,0.8,0.15
28175,0.85,4,"(0, 95)","(0, 95)",100,100,0.8,0.15
28174,0.85,4,"(0, 94)","(0, 94)",100,100,0.8,0.15
28173,0.85,4,"(0, 93)","(0, 93)",100,100,0.8,0.15
28172,0.85,4,"(0, 92)","(0, 92)",100,100,0.8,0.15
28171,0.85,4,"(0, 91)","(0, 91)",100,100,0.8,0.15
28170,0.85,4,"(0, 90)","(0, 90)",100,100,0.8,0.15
28169,0.85,4,"(0, 88)","(0, 88)",100,100,0.8,0.15
28168,0.85,4,"(0, 87)","(0, 87)",100,100,0.8,0.15
28167,0.85,4,"(0, 86)","(0, 86)",100,100,0.8,0.15
28166,0.85,4,"(0, 85)","(0, 85)",100,100,0.8,0.15
28165,0.85,4,"(0, 84)","(0, 84)",100,100,0.8,0.15
28164,0.85,4,"(0, 83)","(0, 83)",100,100,0.8,0.15
28163,0.85,4,"(0, 82)","(0, 82)",100,100,0.8,0.15
28162,0.85,4,"(0, 81)","(0, 81)",100,100,0.8,0.15
28161,0.85,4,"(0, 80)","(0, 80)",100,100,0.8,0.15
28190,0.85,4,"(1, 14)","(1, 14)",100,100,0.8,0.15
28160,0.85,4,"(0, 79)","(0, 79)",100,100,0.8,0.15
28191,0.85,4,"(1, 15)","(1, 15)",100,100,0.8,0.15
28193,0.85,4,"(1, 18)","(1, 18)",100,100,0.8,0.15
28222,0.85,4,"(1, 50)","(1, 50)",100,100,0.8,0.15
28221,0.85,4,"(1, 49)","(1, 49)",100,100,0.8,0.15
28220,0.85,4,"(1, 48)","(1, 48)",100,100,0.8,0.15
28219,0.85,4,"(1, 47)","(1, 47)",100,100,0.8,0.15
28218,0.85,4,"(1, 46)","(1, 46)",100,100,0.8,0.15
28217,0.85,4,"(1, 45)","(1, 45)",100,100,0.8,0.15
28216,0.85,4,"(1, 43)","(1, 43)",100,100,0.8,0.15
28215,0.85,4,"(1, 41)","(1, 41)",100,100,0.8,0.15
28214,0.85,4,"(1, 40)","(1, 40)",100,100,0.8,0.15
28213,0.85,4,"(1, 39)","(1, 39)",100,100,0.8,0.15
28212,0.85,4,"(1, 37)","(1, 37)",100,100,0.8,0.15
28211,0.85,4,"(1, 36)","(1, 36)",100,100,0.8,0.15
28210,0.85,4,"(1, 35)","(1, 35)",100,100,0.8,0.15
28209,0.85,4,"(1, 34)","(1, 34)",100,100,0.8,0.15
28208,0.85,4,"(1, 33)","(1, 33)",100,100,0.8,0.15
28207,0.85,4,"(1, 32)","(1, 32)",100,100,0.8,0.15
28206,0.85,4,"(1, 31)","(1, 31)",100,100,0.8,0.15
28205,0.85,4,"(1, 30)","(1, 30)",100,100,0.8,0.15
28204,0.85,4,"(1, 29)","(1, 29)",100,100,0.8,0.15
28203,0.85,4,"(1, 28)","(1, 28)",100,100,0.8,0.15
28202,0.85,4,"(1, 27)","(1, 27)",100,100,0.8,0.15
28201,0.85,4,"(1, 26)","(1, 26)",100,100,0.8,0.15
28200,0.85,4,"(1, 25)","(1, 25)",100,100,0.8,0.15
28199,0.85,4,"(1, 24)","(1, 24)",100,100,0.8,0.15
28198,0.85,4,"(1, 23)","(1, 23)",100,100,0.8,0.15
28197,0.85,4,"(1, 22)","(1, 22)",100,100,0.8,0.15
