,density,Run,AgentId,Posição,height,width,fireman
22589,0.75,3,"(26, 8)","(26, 8)",100,100,0.65
22588,0.75,3,"(26, 5)","(26, 5)",100,100,0.65
22587,0.75,3,"(26, 4)","(26, 4)",100,100,0.65
22586,0.75,3,"(26, 3)","(26, 3)",100,100,0.65
22585,0.75,3,"(26, 2)","(26, 2)",100,100,0.65
22584,0.75,3,"(26, 1)","(26, 1)",100,100,0.65
22583,0.75,3,"(26, 0)","(26, 0)",100,100,0.65
22582,0.75,3,"(25, 99)","(25, 99)",100,100,0.65
22581,0.75,3,"(25, 97)","(25, 97)",100,100,0.65
22580,0.75,3,"(25, 95)","(25, 95)",100,100,0.65
22579,0.75,3,"(25, 94)","(25, 94)",100,100,0.65
22578,0.75,3,"(25, 92)","(25, 92)",100,100,0.65
22577,0.75,3,"(25, 91)","(25, 91)",100,100,0.65
22576,0.75,3,"(25, 90)","(25, 90)",100,100,0.65
22575,0.75,3,"(25, 89)","(25, 89)",100,100,0.65
22573,0.75,3,"(25, 87)","(25, 87)",100,100,0.65
22544,0.75,3,"(25, 53)","(25, 53)",100,100,0.65
22543,0.75,3,"(25, 52)","(25, 52)",100,100,0.65
22542,0.75,3,"(25, 51)","(25, 51)",100,100,0.65
22511,0.75,3,"(25, 8)","(25, 8)",100,100,0.65
22510,0.75,3,"(25, 7)","(25, 7)",100,100,0.65
22509,0.75,3,"(25, 6)","(25, 6)",100,100,0.65
22508,0.75,3,"(25, 5)","(25, 5)",100,100,0.65
22507,0.75,3,"(25, 3)","(25, 3)",100,100,0.65
22506,0.75,3,"(25, 2)","(25, 2)",100,100,0.65
22505,0.75,3,"(25, 0)","(25, 0)",100,100,0.65
22504,0.75,3,"(24, 99)","(24, 99)",100,100,0.65
22503,0.75,3,"(24, 98)","(24, 98)",100,100,0.65
22502,0.75,3,"(24, 97)","(24, 97)",100,100,0.65
22501,0.75,3,"(24, 95)","(24, 95)",100,100,0.65
22500,0.75,3,"(24, 93)","(24, 93)",100,100,0.65
22499,0.75,3,"(24, 91)","(24, 91)",100,100,0.65
22498,0.75,3,"(24, 90)","(24, 90)",100,100,0.65
22497,0.75,3,"(24, 89)","(24, 89)",100,100,0.65
22496,0.75,3,"(24, 87)","(24, 87)",100,100,0.65
22495,0.75,3,"(24, 86)","(24, 86)",100,100,0.65
22494,0.75,3,"(24, 84)","(24, 84)",100,100,0.65
22493,0.75,3,"(24, 83)","(24, 83)",100,100,0.65
22492,0.75,3,"(24, 79)","(24, 79)",100,100,0.65
22491,0.75,3,"(24, 77)","(24, 77)",100,100,0.65
22490,0.75,3,"(24, 75)","(24, 75)",100,100,0.65
23421,0.75,3,"(37, 46)","(37, 46)",100,100,0.65
22489,0.75,3,"(24, 74)","(24, 74)",100,100,0.65
22488,0.75,3,"(24, 73)","(24, 73)",100,100,0.65
22512,0.75,3,"(25, 9)","(25, 9)",100,100,0.65
22513,0.75,3,"(25, 10)","(25, 10)",100,100,0.65
22514,0.75,3,"(25, 11)","(25, 11)",100,100,0.65
22515,0.75,3,"(25, 12)","(25, 12)",100,100,0.65
22541,0.75,3,"(25, 50)","(25, 50)",100,100,0.65
22540,0.75,3,"(25, 49)","(25, 49)",100,100,0.65
22539,0.75,3,"(25, 48)","(25, 48)",100,100,0.65
22538,0.75,3,"(25, 47)","(25, 47)",100,100,0.65
22537,0.75,3,"(25, 45)","(25, 45)",100,100,0.65
22536,0.75,3,"(25, 43)","(25, 43)",100,100,0.65
22535,0.75,3,"(25, 42)","(25, 42)",100,100,0.65
22534,0.75,3,"(25, 40)","(25, 40)",100,100,0.65
22533,0.75,3,"(25, 39)","(25, 39)",100,100,0.65
22532,0.75,3,"(25, 35)","(25, 35)",100,100,0.65
22531,0.75,3,"(25, 34)","(25, 34)",100,100,0.65
22530,0.75,3,"(25, 33)","(25, 33)",100,100,0.65
22600,0.75,3,"(26, 24)","(26, 24)",100,100,0.65
22529,0.75,3,"(25, 31)","(25, 31)",100,100,0.65
22527,0.75,3,"(25, 29)","(25, 29)",100,100,0.65
22526,0.75,3,"(25, 28)","(25, 28)",100,100,0.65
22525,0.75,3,"(25, 26)","(25, 26)",100,100,0.65
22524,0.75,3,"(25, 24)","(25, 24)",100,100,0.65
22523,0.75,3,"(25, 23)","(25, 23)",100,100,0.65
22522,0.75,3,"(25, 21)","(25, 21)",100,100,0.65
22521,0.75,3,"(25, 20)","(25, 20)",100,100,0.65
22520,0.75,3,"(25, 18)","(25, 18)",100,100,0.65
22519,0.75,3,"(25, 17)","(25, 17)",100,100,0.65
22518,0.75,3,"(25, 15)","(25, 15)",100,100,0.65
22517,0.75,3,"(25, 14)","(25, 14)",100,100,0.65
22516,0.75,3,"(25, 13)","(25, 13)",100,100,0.65
22528,0.75,3,"(25, 30)","(25, 30)",100,100,0.65
22719,0.75,3,"(27, 92)","(27, 92)",100,100,0.65
22601,0.75,3,"(26, 25)","(26, 25)",100,100,0.65
22603,0.75,3,"(26, 29)","(26, 29)",100,100,0.65
22687,0.75,3,"(27, 47)","(27, 47)",100,100,0.65
22686,0.75,3,"(27, 45)","(27, 45)",100,100,0.65
22685,0.75,3,"(27, 44)","(27, 44)",100,100,0.65
22684,0.75,3,"(27, 43)","(27, 43)",100,100,0.65
22683,0.75,3,"(27, 42)","(27, 42)",100,100,0.65
22682,0.75,3,"(27, 40)","(27, 40)",100,100,0.65
22681,0.75,3,"(27, 39)","(27, 39)",100,100,0.65
22680,0.75,3,"(27, 37)","(27, 37)",100,100,0.65
22679,0.75,3,"(27, 35)","(27, 35)",100,100,0.65
22678,0.75,3,"(27, 34)","(27, 34)",100,100,0.65
22677,0.75,3,"(27, 32)","(27, 32)",100,100,0.65
22676,0.75,3,"(27, 31)","(27, 31)",100,100,0.65
22675,0.75,3,"(27, 30)","(27, 30)",100,100,0.65
22674,0.75,3,"(27, 29)","(27, 29)",100,100,0.65
22673,0.75,3,"(27, 28)","(27, 28)",100,100,0.65
22672,0.75,3,"(27, 26)","(27, 26)",100,100,0.65
22671,0.75,3,"(27, 25)","(27, 25)",100,100,0.65
22670,0.75,3,"(27, 22)","(27, 22)",100,100,0.65
22669,0.75,3,"(27, 21)","(27, 21)",100,100,0.65
22668,0.75,3,"(27, 20)","(27, 20)",100,100,0.65
22667,0.75,3,"(27, 19)","(27, 19)",100,100,0.65
22666,0.75,3,"(27, 17)","(27, 17)",100,100,0.65
22665,0.75,3,"(27, 16)","(27, 16)",100,100,0.65
22664,0.75,3,"(27, 15)","(27, 15)",100,100,0.65
22663,0.75,3,"(27, 14)","(27, 14)",100,100,0.65
22688,0.75,3,"(27, 49)","(27, 49)",100,100,0.65
22662,0.75,3,"(27, 13)","(27, 13)",100,100,0.65
22690,0.75,3,"(27, 51)","(27, 51)",100,100,0.65
22692,0.75,3,"(27, 53)","(27, 53)",100,100,0.65
22717,0.75,3,"(27, 90)","(27, 90)",100,100,0.65
22716,0.75,3,"(27, 87)","(27, 87)",100,100,0.65
22715,0.75,3,"(27, 86)","(27, 86)",100,100,0.65
22714,0.75,3,"(27, 85)","(27, 85)",100,100,0.65
22713,0.75,3,"(27, 83)","(27, 83)",100,100,0.65
22712,0.75,3,"(27, 81)","(27, 81)",100,100,0.65
22711,0.75,3,"(27, 79)","(27, 79)",100,100,0.65
22710,0.75,3,"(27, 78)","(27, 78)",100,100,0.65
22709,0.75,3,"(27, 77)","(27, 77)",100,100,0.65
22708,0.75,3,"(27, 76)","(27, 76)",100,100,0.65
22707,0.75,3,"(27, 75)","(27, 75)",100,100,0.65
22706,0.75,3,"(27, 72)","(27, 72)",100,100,0.65
22705,0.75,3,"(27, 70)","(27, 70)",100,100,0.65
22704,0.75,3,"(27, 69)","(27, 69)",100,100,0.65
22703,0.75,3,"(27, 68)","(27, 68)",100,100,0.65
22702,0.75,3,"(27, 67)","(27, 67)",100,100,0.65
22701,0.75,3,"(27, 66)","(27, 66)",100,100,0.65
22700,0.75,3,"(27, 64)","(27, 64)",100,100,0.65
22699,0.75,3,"(27, 61)","(27, 61)",100,100,0.65
22698,0.75,3,"(27, 60)","(27, 60)",100,100,0.65
22697,0.75,3,"(27, 59)","(27, 59)",100,100,0.65
22696,0.75,3,"(27, 57)","(27, 57)",100,100,0.65
22695,0.75,3,"(27, 56)","(27, 56)",100,100,0.65
22694,0.75,3,"(27, 55)","(27, 55)",100,100,0.65
22693,0.75,3,"(27, 54)","(27, 54)",100,100,0.65
22691,0.75,3,"(27, 52)","(27, 52)",100,100,0.65
22661,0.75,3,"(27, 10)","(27, 10)",100,100,0.65
22660,0.75,3,"(27, 7)","(27, 7)",100,100,0.65
22659,0.75,3,"(27, 6)","(27, 6)",100,100,0.65
22628,0.75,3,"(26, 61)","(26, 61)",100,100,0.65
22627,0.75,3,"(26, 60)","(26, 60)",100,100,0.65
22626,0.75,3,"(26, 59)","(26, 59)",100,100,0.65
22625,0.75,3,"(26, 58)","(26, 58)",100,100,0.65
22624,0.75,3,"(26, 57)","(26, 57)",100,100,0.65
22623,0.75,3,"(26, 56)","(26, 56)",100,100,0.65
22622,0.75,3,"(26, 54)","(26, 54)",100,100,0.65
22621,0.75,3,"(26, 53)","(26, 53)",100,100,0.65
22620,0.75,3,"(26, 52)","(26, 52)",100,100,0.65
22619,0.75,3,"(26, 51)","(26, 51)",100,100,0.65
22618,0.75,3,"(26, 50)","(26, 50)",100,100,0.65
22617,0.75,3,"(26, 49)","(26, 49)",100,100,0.65
22616,0.75,3,"(26, 48)","(26, 48)",100,100,0.65
22615,0.75,3,"(26, 47)","(26, 47)",100,100,0.65
22614,0.75,3,"(26, 43)","(26, 43)",100,100,0.65
22613,0.75,3,"(26, 42)","(26, 42)",100,100,0.65
22612,0.75,3,"(26, 41)","(26, 41)",100,100,0.65
22611,0.75,3,"(26, 40)","(26, 40)",100,100,0.65
22610,0.75,3,"(26, 39)","(26, 39)",100,100,0.65
22609,0.75,3,"(26, 38)","(26, 38)",100,100,0.65
22608,0.75,3,"(26, 37)","(26, 37)",100,100,0.65
22607,0.75,3,"(26, 35)","(26, 35)",100,100,0.65
22606,0.75,3,"(26, 34)","(26, 34)",100,100,0.65
22605,0.75,3,"(26, 31)","(26, 31)",100,100,0.65
22604,0.75,3,"(26, 30)","(26, 30)",100,100,0.65
22629,0.75,3,"(26, 63)","(26, 63)",100,100,0.65
22630,0.75,3,"(26, 65)","(26, 65)",100,100,0.65
22631,0.75,3,"(26, 66)","(26, 66)",100,100,0.65
22632,0.75,3,"(26, 68)","(26, 68)",100,100,0.65
22658,0.75,3,"(27, 4)","(27, 4)",100,100,0.65
22657,0.75,3,"(27, 2)","(27, 2)",100,100,0.65
22656,0.75,3,"(27, 1)","(27, 1)",100,100,0.65
22655,0.75,3,"(27, 0)","(27, 0)",100,100,0.65
22654,0.75,3,"(26, 98)","(26, 98)",100,100,0.65
22653,0.75,3,"(26, 97)","(26, 97)",100,100,0.65
22652,0.75,3,"(26, 96)","(26, 96)",100,100,0.65
22651,0.75,3,"(26, 95)","(26, 95)",100,100,0.65
22650,0.75,3,"(26, 94)","(26, 94)",100,100,0.65
22649,0.75,3,"(26, 93)","(26, 93)",100,100,0.65
22648,0.75,3,"(26, 92)","(26, 92)",100,100,0.65
22647,0.75,3,"(26, 91)","(26, 91)",100,100,0.65
22602,0.75,3,"(26, 28)","(26, 28)",100,100,0.65
22646,0.75,3,"(26, 90)","(26, 90)",100,100,0.65
22644,0.75,3,"(26, 87)","(26, 87)",100,100,0.65
22643,0.75,3,"(26, 86)","(26, 86)",100,100,0.65
22642,0.75,3,"(26, 85)","(26, 85)",100,100,0.65
22641,0.75,3,"(26, 84)","(26, 84)",100,100,0.65
22640,0.75,3,"(26, 83)","(26, 83)",100,100,0.65
22639,0.75,3,"(26, 82)","(26, 82)",100,100,0.65
22638,0.75,3,"(26, 81)","(26, 81)",100,100,0.65
22637,0.75,3,"(26, 75)","(26, 75)",100,100,0.65
22636,0.75,3,"(26, 74)","(26, 74)",100,100,0.65
22635,0.75,3,"(26, 72)","(26, 72)",100,100,0.65
22634,0.75,3,"(26, 70)","(26, 70)",100,100,0.65
22633,0.75,3,"(26, 69)","(26, 69)",100,100,0.65
22645,0.75,3,"(26, 88)","(26, 88)",100,100,0.65
22953,0.75,3,"(31, 6)","(31, 6)",100,100,0.65
22689,0.75,3,"(27, 50)","(27, 50)",100,100,0.65
22955,0.75,3,"(31, 9)","(31, 9)",100,100,0.65
23273,0.75,3,"(35, 54)","(35, 54)",100,100,0.65
23272,0.75,3,"(35, 53)","(35, 53)",100,100,0.65
23271,0.75,3,"(35, 52)","(35, 52)",100,100,0.65
23270,0.75,3,"(35, 51)","(35, 51)",100,100,0.65
23269,0.75,3,"(35, 50)","(35, 50)",100,100,0.65
23268,0.75,3,"(35, 48)","(35, 48)",100,100,0.65
23267,0.75,3,"(35, 46)","(35, 46)",100,100,0.65
23266,0.75,3,"(35, 45)","(35, 45)",100,100,0.65
23265,0.75,3,"(35, 42)","(35, 42)",100,100,0.65
23264,0.75,3,"(35, 41)","(35, 41)",100,100,0.65
23263,0.75,3,"(35, 38)","(35, 38)",100,100,0.65
23262,0.75,3,"(35, 37)","(35, 37)",100,100,0.65
23261,0.75,3,"(35, 36)","(35, 36)",100,100,0.65
23260,0.75,3,"(35, 35)","(35, 35)",100,100,0.65
23259,0.75,3,"(35, 34)","(35, 34)",100,100,0.65
23258,0.75,3,"(35, 32)","(35, 32)",100,100,0.65
23257,0.75,3,"(35, 31)","(35, 31)",100,100,0.65
23256,0.75,3,"(35, 29)","(35, 29)",100,100,0.65
23255,0.75,3,"(35, 28)","(35, 28)",100,100,0.65
23254,0.75,3,"(35, 27)","(35, 27)",100,100,0.65
23253,0.75,3,"(35, 26)","(35, 26)",100,100,0.65
23252,0.75,3,"(35, 24)","(35, 24)",100,100,0.65
23251,0.75,3,"(35, 22)","(35, 22)",100,100,0.65
23250,0.75,3,"(35, 21)","(35, 21)",100,100,0.65
23249,0.75,3,"(35, 19)","(35, 19)",100,100,0.65
23274,0.75,3,"(35, 55)","(35, 55)",100,100,0.65
23248,0.75,3,"(35, 18)","(35, 18)",100,100,0.65
23275,0.75,3,"(35, 56)","(35, 56)",100,100,0.65
23277,0.75,3,"(35, 59)","(35, 59)",100,100,0.65
23302,0.75,3,"(35, 95)","(35, 95)",100,100,0.65
23301,0.75,3,"(35, 92)","(35, 92)",100,100,0.65
23300,0.75,3,"(35, 91)","(35, 91)",100,100,0.65
23299,0.75,3,"(35, 90)","(35, 90)",100,100,0.65
23298,0.75,3,"(35, 89)","(35, 89)",100,100,0.65
23297,0.75,3,"(35, 87)","(35, 87)",100,100,0.65
23296,0.75,3,"(35, 86)","(35, 86)",100,100,0.65
23295,0.75,3,"(35, 85)","(35, 85)",100,100,0.65
23294,0.75,3,"(35, 84)","(35, 84)",100,100,0.65
23293,0.75,3,"(35, 82)","(35, 82)",100,100,0.65
23292,0.75,3,"(35, 81)","(35, 81)",100,100,0.65
23291,0.75,3,"(35, 80)","(35, 80)",100,100,0.65
23290,0.75,3,"(35, 79)","(35, 79)",100,100,0.65
23289,0.75,3,"(35, 78)","(35, 78)",100,100,0.65
23288,0.75,3,"(35, 77)","(35, 77)",100,100,0.65
23287,0.75,3,"(35, 76)","(35, 76)",100,100,0.65
23286,0.75,3,"(35, 74)","(35, 74)",100,100,0.65
23285,0.75,3,"(35, 71)","(35, 71)",100,100,0.65
23284,0.75,3,"(35, 70)","(35, 70)",100,100,0.65
23283,0.75,3,"(35, 69)","(35, 69)",100,100,0.65
23282,0.75,3,"(35, 68)","(35, 68)",100,100,0.65
23281,0.75,3,"(35, 67)","(35, 67)",100,100,0.65
23280,0.75,3,"(35, 64)","(35, 64)",100,100,0.65
23279,0.75,3,"(35, 62)","(35, 62)",100,100,0.65
23278,0.75,3,"(35, 61)","(35, 61)",100,100,0.65
23276,0.75,3,"(35, 58)","(35, 58)",100,100,0.65
23247,0.75,3,"(35, 17)","(35, 17)",100,100,0.65
23246,0.75,3,"(35, 16)","(35, 16)",100,100,0.65
23245,0.75,3,"(35, 15)","(35, 15)",100,100,0.65
23214,0.75,3,"(34, 70)","(34, 70)",100,100,0.65
23213,0.75,3,"(34, 69)","(34, 69)",100,100,0.65
23212,0.75,3,"(34, 68)","(34, 68)",100,100,0.65
23211,0.75,3,"(34, 67)","(34, 67)",100,100,0.65
23210,0.75,3,"(34, 66)","(34, 66)",100,100,0.65
23209,0.75,3,"(34, 65)","(34, 65)",100,100,0.65
23208,0.75,3,"(34, 64)","(34, 64)",100,100,0.65
23207,0.75,3,"(34, 63)","(34, 63)",100,100,0.65
23206,0.75,3,"(34, 62)","(34, 62)",100,100,0.65
23205,0.75,3,"(34, 61)","(34, 61)",100,100,0.65
23204,0.75,3,"(34, 59)","(34, 59)",100,100,0.65
23203,0.75,3,"(34, 57)","(34, 57)",100,100,0.65
23202,0.75,3,"(34, 56)","(34, 56)",100,100,0.65
23201,0.75,3,"(34, 55)","(34, 55)",100,100,0.65
23200,0.75,3,"(34, 54)","(34, 54)",100,100,0.65
23199,0.75,3,"(34, 52)","(34, 52)",100,100,0.65
23198,0.75,3,"(34, 51)","(34, 51)",100,100,0.65
23197,0.75,3,"(34, 49)","(34, 49)",100,100,0.65
23196,0.75,3,"(34, 48)","(34, 48)",100,100,0.65
23195,0.75,3,"(34, 47)","(34, 47)",100,100,0.65
23194,0.75,3,"(34, 45)","(34, 45)",100,100,0.65
23193,0.75,3,"(34, 44)","(34, 44)",100,100,0.65
23192,0.75,3,"(34, 43)","(34, 43)",100,100,0.65
23191,0.75,3,"(34, 42)","(34, 42)",100,100,0.65
23190,0.75,3,"(34, 41)","(34, 41)",100,100,0.65
23215,0.75,3,"(34, 71)","(34, 71)",100,100,0.65
23216,0.75,3,"(34, 73)","(34, 73)",100,100,0.65
23217,0.75,3,"(34, 74)","(34, 74)",100,100,0.65
23218,0.75,3,"(34, 75)","(34, 75)",100,100,0.65
23244,0.75,3,"(35, 13)","(35, 13)",100,100,0.65
23243,0.75,3,"(35, 12)","(35, 12)",100,100,0.65
23242,0.75,3,"(35, 11)","(35, 11)",100,100,0.65
23241,0.75,3,"(35, 10)","(35, 10)",100,100,0.65
23240,0.75,3,"(35, 6)","(35, 6)",100,100,0.65
23239,0.75,3,"(35, 5)","(35, 5)",100,100,0.65
23238,0.75,3,"(35, 4)","(35, 4)",100,100,0.65
23237,0.75,3,"(35, 1)","(35, 1)",100,100,0.65
23236,0.75,3,"(35, 0)","(35, 0)",100,100,0.65
23235,0.75,3,"(34, 98)","(34, 98)",100,100,0.65
23234,0.75,3,"(34, 96)","(34, 96)",100,100,0.65
23233,0.75,3,"(34, 95)","(34, 95)",100,100,0.65
23303,0.75,3,"(35, 96)","(35, 96)",100,100,0.65
23232,0.75,3,"(34, 94)","(34, 94)",100,100,0.65
23230,0.75,3,"(34, 92)","(34, 92)",100,100,0.65
23229,0.75,3,"(34, 91)","(34, 91)",100,100,0.65
23228,0.75,3,"(34, 90)","(34, 90)",100,100,0.65
23227,0.75,3,"(34, 87)","(34, 87)",100,100,0.65
23226,0.75,3,"(34, 86)","(34, 86)",100,100,0.65
23225,0.75,3,"(34, 84)","(34, 84)",100,100,0.65
23224,0.75,3,"(34, 82)","(34, 82)",100,100,0.65
23223,0.75,3,"(34, 81)","(34, 81)",100,100,0.65
23222,0.75,3,"(34, 80)","(34, 80)",100,100,0.65
23221,0.75,3,"(34, 79)","(34, 79)",100,100,0.65
23220,0.75,3,"(34, 78)","(34, 78)",100,100,0.65
23219,0.75,3,"(34, 77)","(34, 77)",100,100,0.65
23231,0.75,3,"(34, 93)","(34, 93)",100,100,0.65
23189,0.75,3,"(34, 40)","(34, 40)",100,100,0.65
23304,0.75,3,"(36, 0)","(36, 0)",100,100,0.65
23306,0.75,3,"(36, 3)","(36, 3)",100,100,0.65
23391,0.75,3,"(37, 13)","(37, 13)",100,100,0.65
23390,0.75,3,"(37, 12)","(37, 12)",100,100,0.65
23389,0.75,3,"(37, 10)","(37, 10)",100,100,0.65
23388,0.75,3,"(37, 8)","(37, 8)",100,100,0.65
23387,0.75,3,"(37, 7)","(37, 7)",100,100,0.65
23386,0.75,3,"(37, 6)","(37, 6)",100,100,0.65
23385,0.75,3,"(37, 4)","(37, 4)",100,100,0.65
23384,0.75,3,"(37, 3)","(37, 3)",100,100,0.65
23383,0.75,3,"(37, 2)","(37, 2)",100,100,0.65
23382,0.75,3,"(37, 0)","(37, 0)",100,100,0.65
23381,0.75,3,"(36, 99)","(36, 99)",100,100,0.65
23380,0.75,3,"(36, 98)","(36, 98)",100,100,0.65
23379,0.75,3,"(36, 97)","(36, 97)",100,100,0.65
23378,0.75,3,"(36, 96)","(36, 96)",100,100,0.65
23377,0.75,3,"(36, 95)","(36, 95)",100,100,0.65
23376,0.75,3,"(36, 94)","(36, 94)",100,100,0.65
23375,0.75,3,"(36, 92)","(36, 92)",100,100,0.65
23374,0.75,3,"(36, 91)","(36, 91)",100,100,0.65
23373,0.75,3,"(36, 89)","(36, 89)",100,100,0.65
23372,0.75,3,"(36, 87)","(36, 87)",100,100,0.65
23371,0.75,3,"(36, 86)","(36, 86)",100,100,0.65
23370,0.75,3,"(36, 85)","(36, 85)",100,100,0.65
23369,0.75,3,"(36, 83)","(36, 83)",100,100,0.65
23368,0.75,3,"(36, 81)","(36, 81)",100,100,0.65
23367,0.75,3,"(36, 80)","(36, 80)",100,100,0.65
23392,0.75,3,"(37, 14)","(37, 14)",100,100,0.65
23366,0.75,3,"(36, 79)","(36, 79)",100,100,0.65
23393,0.75,3,"(37, 15)","(37, 15)",100,100,0.65
23395,0.75,3,"(37, 17)","(37, 17)",100,100,0.65
23419,0.75,3,"(37, 44)","(37, 44)",100,100,0.65
23418,0.75,3,"(37, 43)","(37, 43)",100,100,0.65
23417,0.75,3,"(37, 42)","(37, 42)",100,100,0.65
22954,0.75,3,"(31, 7)","(31, 7)",100,100,0.65
23416,0.75,3,"(37, 41)","(37, 41)",100,100,0.65
23415,0.75,3,"(37, 40)","(37, 40)",100,100,0.65
23414,0.75,3,"(37, 39)","(37, 39)",100,100,0.65
23413,0.75,3,"(37, 38)","(37, 38)",100,100,0.65
23412,0.75,3,"(37, 37)","(37, 37)",100,100,0.65
23411,0.75,3,"(37, 36)","(37, 36)",100,100,0.65
23410,0.75,3,"(37, 35)","(37, 35)",100,100,0.65
23409,0.75,3,"(37, 34)","(37, 34)",100,100,0.65
23408,0.75,3,"(37, 33)","(37, 33)",100,100,0.65
23407,0.75,3,"(37, 32)","(37, 32)",100,100,0.65
23406,0.75,3,"(37, 30)","(37, 30)",100,100,0.65
23405,0.75,3,"(37, 29)","(37, 29)",100,100,0.65
23404,0.75,3,"(37, 28)","(37, 28)",100,100,0.65
23403,0.75,3,"(37, 27)","(37, 27)",100,100,0.65
23402,0.75,3,"(37, 25)","(37, 25)",100,100,0.65
23401,0.75,3,"(37, 24)","(37, 24)",100,100,0.65
23400,0.75,3,"(37, 22)","(37, 22)",100,100,0.65
23399,0.75,3,"(37, 21)","(37, 21)",100,100,0.65
23398,0.75,3,"(37, 20)","(37, 20)",100,100,0.65
23397,0.75,3,"(37, 19)","(37, 19)",100,100,0.65
23396,0.75,3,"(37, 18)","(37, 18)",100,100,0.65
23394,0.75,3,"(37, 16)","(37, 16)",100,100,0.65
23365,0.75,3,"(36, 77)","(36, 77)",100,100,0.65
23364,0.75,3,"(36, 75)","(36, 75)",100,100,0.65
23363,0.75,3,"(36, 74)","(36, 74)",100,100,0.65
23332,0.75,3,"(36, 35)","(36, 35)",100,100,0.65
23331,0.75,3,"(36, 33)","(36, 33)",100,100,0.65
23330,0.75,3,"(36, 32)","(36, 32)",100,100,0.65
23329,0.75,3,"(36, 31)","(36, 31)",100,100,0.65
23328,0.75,3,"(36, 29)","(36, 29)",100,100,0.65
23327,0.75,3,"(36, 28)","(36, 28)",100,100,0.65
23326,0.75,3,"(36, 27)","(36, 27)",100,100,0.65
23325,0.75,3,"(36, 25)","(36, 25)",100,100,0.65
23324,0.75,3,"(36, 24)","(36, 24)",100,100,0.65
23323,0.75,3,"(36, 23)","(36, 23)",100,100,0.65
23322,0.75,3,"(36, 22)","(36, 22)",100,100,0.65
23321,0.75,3,"(36, 21)","(36, 21)",100,100,0.65
23320,0.75,3,"(36, 20)","(36, 20)",100,100,0.65
23319,0.75,3,"(36, 19)","(36, 19)",100,100,0.65
23318,0.75,3,"(36, 18)","(36, 18)",100,100,0.65
23316,0.75,3,"(36, 16)","(36, 16)",100,100,0.65
23315,0.75,3,"(36, 14)","(36, 14)",100,100,0.65
23314,0.75,3,"(36, 13)","(36, 13)",100,100,0.65
23313,0.75,3,"(36, 12)","(36, 12)",100,100,0.65
23312,0.75,3,"(36, 10)","(36, 10)",100,100,0.65
23311,0.75,3,"(36, 9)","(36, 9)",100,100,0.65
23310,0.75,3,"(36, 8)","(36, 8)",100,100,0.65
23309,0.75,3,"(36, 6)","(36, 6)",100,100,0.65
23308,0.75,3,"(36, 5)","(36, 5)",100,100,0.65
23307,0.75,3,"(36, 4)","(36, 4)",100,100,0.65
23333,0.75,3,"(36, 36)","(36, 36)",100,100,0.65
23334,0.75,3,"(36, 37)","(36, 37)",100,100,0.65
23335,0.75,3,"(36, 38)","(36, 38)",100,100,0.65
23336,0.75,3,"(36, 39)","(36, 39)",100,100,0.65
23362,0.75,3,"(36, 73)","(36, 73)",100,100,0.65
23361,0.75,3,"(36, 72)","(36, 72)",100,100,0.65
23360,0.75,3,"(36, 70)","(36, 70)",100,100,0.65
23359,0.75,3,"(36, 69)","(36, 69)",100,100,0.65
23358,0.75,3,"(36, 67)","(36, 67)",100,100,0.65
23357,0.75,3,"(36, 65)","(36, 65)",100,100,0.65
23356,0.75,3,"(36, 64)","(36, 64)",100,100,0.65
23355,0.75,3,"(36, 62)","(36, 62)",100,100,0.65
23354,0.75,3,"(36, 59)","(36, 59)",100,100,0.65
23353,0.75,3,"(36, 58)","(36, 58)",100,100,0.65
23352,0.75,3,"(36, 57)","(36, 57)",100,100,0.65
23351,0.75,3,"(36, 56)","(36, 56)",100,100,0.65
23305,0.75,3,"(36, 1)","(36, 1)",100,100,0.65
23350,0.75,3,"(36, 55)","(36, 55)",100,100,0.65
23348,0.75,3,"(36, 53)","(36, 53)",100,100,0.65
23347,0.75,3,"(36, 52)","(36, 52)",100,100,0.65
23346,0.75,3,"(36, 51)","(36, 51)",100,100,0.65
23345,0.75,3,"(36, 50)","(36, 50)",100,100,0.65
23344,0.75,3,"(36, 49)","(36, 49)",100,100,0.65
23343,0.75,3,"(36, 48)","(36, 48)",100,100,0.65
23342,0.75,3,"(36, 47)","(36, 47)",100,100,0.65
23341,0.75,3,"(36, 46)","(36, 46)",100,100,0.65
23340,0.75,3,"(36, 43)","(36, 43)",100,100,0.65
23339,0.75,3,"(36, 42)","(36, 42)",100,100,0.65
23338,0.75,3,"(36, 41)","(36, 41)",100,100,0.65
23337,0.75,3,"(36, 40)","(36, 40)",100,100,0.65
23349,0.75,3,"(36, 54)","(36, 54)",100,100,0.65
23188,0.75,3,"(34, 39)","(34, 39)",100,100,0.65
23317,0.75,3,"(36, 17)","(36, 17)",100,100,0.65
23186,0.75,3,"(34, 37)","(34, 37)",100,100,0.65
23040,0.75,3,"(32, 32)","(32, 32)",100,100,0.65
23039,0.75,3,"(32, 31)","(32, 31)",100,100,0.65
23038,0.75,3,"(32, 30)","(32, 30)",100,100,0.65
23037,0.75,3,"(32, 27)","(32, 27)",100,100,0.65
23036,0.75,3,"(32, 26)","(32, 26)",100,100,0.65
23035,0.75,3,"(32, 25)","(32, 25)",100,100,0.65
23034,0.75,3,"(32, 22)","(32, 22)",100,100,0.65
